,year,date,statefips,countyfips,pm_max_pred,pm_med_pred,pm_mean_pred,pm_pop_pred
337,2001,2001-01-01,12,12093,12.991054,12.7022835,12.675919417,12.669647581
338,2001,2001-01-01,12,12095,19.016921,18.47494,18.360726633,18.23214055
339,2001,2001-01-01,12,12097,18.131333,17.523263,17.366082098,17.375100899
340,2001,2001-01-01,12,12099,17.027704,12.0724,11.954443006,11.971168764
341,2001,2001-01-01,12,12101,18.884403,15.991213,16.351099328,16.508606269
342,2001,2001-01-01,12,12103,20.046469,16.9270335,17.002205352,16.997978879
343,2001,2001-01-01,12,12105,18.800485,17.027133,17.153195597,17.165100781
344,2001,2001-01-01,12,12107,18.986512,18.474401,18.383233294,18.41292712
345,2001,2001-01-01,12,12109,20.468131,17.025028,17.565293725,17.880267703
346,2001,2001-01-01,12,12111,10.988293,9.812673,9.8263657727,9.9401941255
347,2001,2001-01-01,12,12113,11.104355,10.406482,10.34918616,10.331634595
348,2001,2001-01-01,12,12115,18.889566,17.4563495,17.320772957,17.28501463
349,2001,2001-01-01,12,12117,19.512707,18.9672015,18.909978349,18.896295702
350,2001,2001-01-01,12,12119,17.576297,17.118015,17.052210947,17.221411776
351,2001,2001-01-01,12,12121,18.792458,18.396907,18.327042571,18.317076418
352,2001,2001-01-01,12,12123,17.108549,16.9988835,16.922823,16.873899647
353,2001,2001-01-01,12,12125,18.471617,18.380674,18.383931667,18.364215402
354,2001,2001-01-01,12,12127,18.356095,15.460736,15.953427044,16.180496271
355,2001,2001-01-01,12,12129,18.564685,17.6627945,17.73630075,17.72414639
356,2001,2001-01-01,12,12131,13.499302,12.187996,12.055486091,11.888913825
357,2001,2001-01-01,12,12133,15.029866,14.643439,14.644184571,14.631723347
358,2001,2001-01-01,13,13001,13.799312,13.547769,13.5114922,13.507893122
359,2001,2001-01-01,13,13003,14.809784,14.664824,14.554428667,14.56828907
360,2001,2001-01-01,13,13005,14.464903,14.147373,14.233476,14.233695701
361,2001,2001-01-01,13,13007,13.931623,13.670688,13.670688,13.599235211
362,2001,2001-01-01,13,13009,14.834993,14.671434,14.559332556,14.509096074
363,2001,2001-01-01,13,13011,14.441532,14.0277765,13.949667,13.903635434
364,2001,2001-01-01,13,13013,15.462817,15.0682535,15.065930111,15.088589503
365,2001,2001-01-01,13,13015,10.779443,9.996793,10.0320478,9.9189361701
366,2001,2001-01-01,13,13017,13.349874,13.335369,13.2811868,13.304024313
367,2001,2001-01-01,13,13019,16.665938,14.999214,15.094920667,15.180323766
368,2001,2001-01-01,13,13021,14.495061,14.1188005,14.066577545,13.979711708
369,2001,2001-01-01,13,13023,13.13782,13.061572,13.081762,13.088223229
370,2001,2001-01-01,13,13025,14.282255,13.59328,13.657135,13.609094242
371,2001,2001-01-01,13,13027,16.188264,15.622342,15.7198406,15.80646227
372,2001,2001-01-01,13,13029,14.673052,14.021313,13.984614286,13.848272642
373,2001,2001-01-01,13,13031,14.787177,14.400311,14.343009167,14.338742301
374,2001,2001-01-01,13,13033,14.972417,14.0644275,14.187750333,14.203335
375,2001,2001-01-01,13,13035,15.101561,15.075073,14.962998,14.969597656
376,2001,2001-01-01,13,13037,12.803864,12.713027,12.713027,12.718020728
377,2001,2001-01-01,13,13039,13.815432,12.873068,12.8667839,13.062760271
378,2001,2001-01-01,13,13043,14.393385,14.161187,14.151649333,14.09127536
379,2001,2001-01-01,13,13045,10.147757,9.561639,9.583348,9.5758891946
380,2001,2001-01-01,13,13047,13.54332,13.175523,13.080023,13.121770456
381,2001,2001-01-01,13,13049,14.101152,13.7595435,13.7595435,13.577414048
382,2001,2001-01-01,13,13051,16.785739,15.906944,15.610849394,15.343600823
383,2001,2001-01-01,13,13053,13.452528,13.002585,13.0156762,13.097761028
384,2001,2001-01-01,13,13055,8.513584,7.766936,7.7556506667,7.7809044425
385,2001,2001-01-01,13,13057,11.95356,11.332984,11.332000385,11.32907262
386,2001,2001-01-01,13,13059,15.956526,15.7345905,15.7342779,15.728044534
387,2001,2001-01-01,13,13061,12.382327,12.382327,12.382327,12.382327
388,2001,2001-01-01,13,13063,15.423691,14.72929,14.60977308,14.687079093
389,2001,2001-01-01,13,13065,13.988777,13.533318,13.533318,13.779874211
390,2001,2001-01-01,13,13067,14.043026,12.3057285,12.324284167,12.245926947
391,2001,2001-01-01,13,13069,14.823299,14.539083,14.435509111,14.474373292
392,2001,2001-01-01,13,13071,15.866402,14.862036,14.9238638,14.936023338
393,2001,2001-01-01,13,13073,15.694119,15.2421485,15.15911075,15.16672269
394,2001,2001-01-01,13,13075,17.248361,16.92816,16.70692525,16.906219394
395,2001,2001-01-01,13,13077,13.425938,11.7610025,11.7321587,11.692288657
396,2001,2001-01-01,13,13079,12.298329,11.700601,11.868039667,11.94992462
397,2001,2001-01-01,13,13081,13.865337,13.452572,13.457133333,13.485051421
398,2001,2001-01-01,13,13083,12.089321,11.662703,11.67390325,11.718602847
399,2001,2001-01-01,13,13085,12.479455,11.853659,11.898027667,11.879346776
400,2001,2001-01-01,13,13087,17.7947,16.702266,16.730755714,16.680879873
401,2001,2001-01-01,13,13089,16.5553,15.961813,15.679903559,15.678255744
402,2001,2001-01-01,13,13091,13.096356,12.970809,12.947008333,12.972952415
403,2001,2001-01-01,13,13093,14.211564,14.198576,14.186163,14.180313333
404,2001,2001-01-01,13,13095,14.054661,12.966683,13.084978778,13.066571793
405,2001,2001-01-01,13,13097,11.883256,10.7785885,10.83935625,10.854021746
406,2001,2001-01-01,13,13099,13.705361,13.360961,13.1668046,13.159465076
407,2001,2001-01-01,13,13101,15.719615,14.949755,14.949755,15.073039472
408,2001,2001-01-01,13,13103,14.4665,14.030281,13.9930028,14.025509199
409,2001,2001-01-01,13,13105,16.124174,15.919019,15.8449184,15.799053515
410,2001,2001-01-01,13,13107,14.097758,13.950306,13.934325833,13.914947951
411,2001,2001-01-01,13,13109,15.723322,15.687975,15.615703333,15.628903611
412,2001,2001-01-01,13,13111,12.214822,11.684475,11.7949404,11.809107832
413,2001,2001-01-01,13,13113,15.223472,14.501321,14.4604138,14.432396542
414,2001,2001-01-01,13,13115,8.88742,7.8275245,7.7581934,7.7469641214
415,2001,2001-01-01,13,13117,13.683515,13.046733,13.006804778,12.982996374
416,2001,2001-01-01,13,13119,15.530788,15.126154,15.0354856,15.025225191
417,2001,2001-01-01,13,13121,15.953759,14.301757,14.189914873,13.820136432
418,2001,2001-01-01,13,13123,11.353855,11.184617,11.1535904,11.124553905
419,2001,2001-01-01,13,13125,13.359674,13.359674,13.359674,13.359674
420,2001,2001-01-01,13,13127,12.74835,12.131123,12.2053718,12.310085123
421,2001,2001-01-01,13,13129,11.181989,10.239622,10.221578778,10.25642053
422,2001,2001-01-01,13,13131,16.435517,15.9444265,15.9817185,15.959311737
423,2001,2001-01-01,13,13133,14.811804,14.4652,14.477009429,14.545523318
424,2001,2001-01-01,13,13135,15.655006,14.38943,14.391655876,14.424445268
425,2001,2001-01-01,13,13137,12.855591,12.172251,12.12881925,12.186327706
426,2001,2001-01-01,13,13139,14.839669,14.135667,13.940997667,13.977856301
427,2001,2001-01-01,13,13141,13.919424,13.5982045,13.5982045,13.458290566
428,2001,2001-01-01,13,13143,8.766935,8.602676,8.547169,8.5296718016
429,2001,2001-01-01,13,13145,11.987464,11.612257,11.5633978,11.624842667
430,2001,2001-01-01,13,13147,16.328257,16.144928,16.1306886,16.133358854
431,2001,2001-01-01,13,13149,10.276333,10.090602,10.110576333,10.090181273
432,2001,2001-01-01,13,13151,15.954941,15.300842,15.31701448,15.300496127
433,2001,2001-01-01,13,13153,13.95377,13.450979,13.409415826,13.348231697
434,2001,2001-01-01,13,13155,13.620828,13.368314,13.368314,13.494544525
435,2001,2001-01-01,13,13157,15.534264,15.04292,15.133937,15.175485578
436,2001,2001-01-01,13,13159,15.291299,15.092982,15.122427667,15.065277685
437,2001,2001-01-01,13,13161,13.351979,13.313449,13.181629333,13.137930716
438,2001,2001-01-01,13,13163,14.570799,13.916664,13.94104925,13.9842439
439,2001,2001-01-01,13,13165,13.883586,13.840633,13.840633,13.819650923
440,2001,2001-01-01,13,13167,15.108829,15.094872,14.874625667,14.908766759
441,2001,2001-01-01,13,13169,14.541974,14.3544035,14.3377505,14.378567299
442,2001,2001-01-01,13,13171,13.855099,13.45726,13.349940667,13.431477329
443,2001,2001-01-01,13,13173,15.303405,14.912301,14.912301,15.153141586
444,2001,2001-01-01,13,13175,14.523574,14.064802,13.994780231,14.034073214
445,2001,2001-01-01,13,13177,12.705846,12.451947,12.428265,12.470084041
446,2001,2001-01-01,13,13179,14.704729,14.225399,14.074945143,14.100737501
447,2001,2001-01-01,13,13181,14.694008,14.528183,14.528183,14.516113196
448,2001,2001-01-01,13,13183,15.114664,14.082791,14.245355667,13.872177474
449,2001,2001-01-01,13,13185,16.805423,16.513447,16.47510516,16.481119354
450,2001,2001-01-01,13,13187,11.777561,11.3277155,11.3334105,11.366541595
451,2001,2001-01-01,13,13189,15.31946,14.846936,14.9384516,14.989164807
452,2001,2001-01-01,13,13191,13.258446,12.8253595,12.74365,12.527371639
453,2001,2001-01-01,13,13193,13.479022,12.7452865,12.79720075,13.026164949
454,2001,2001-01-01,13,13195,15.801607,15.579014,15.508865,15.487395523
455,2001,2001-01-01,13,13197,11.818689,11.682808,11.682808,11.678082786
456,2001,2001-01-01,13,13199,10.868976,10.7606625,10.761198,10.743933121
457,2001,2001-01-01,13,13201,14.469123,14.210995,14.249798,14.233934506
458,2001,2001-01-01,13,13205,14.901417,14.15614,14.2677726,14.331810567
459,2001,2001-01-01,13,13207,14.417332,14.108906,13.9923914,14.014208595
460,2001,2001-01-01,13,13209,13.239051,13.139612,13.102339333,13.108282323
461,2001,2001-01-01,13,13211,15.022142,14.905121,14.9066664,14.907663013
462,2001,2001-01-01,13,13213,12.472432,11.98043,11.9955025,12.073440765
463,2001,2001-01-01,13,13215,13.682263,13.379878,13.266229302,13.166343971
464,2001,2001-01-01,13,13217,16.038014,15.760305,15.667912231,15.687482587
465,2001,2001-01-01,13,13219,15.759956,15.3461975,15.369219,15.415025552
466,2001,2001-01-01,13,13221,15.552983,15.4388715,15.3646655,15.41034186
467,2001,2001-01-01,13,13223,10.757903,10.268614,10.228780842,10.176327962
468,2001,2001-01-01,13,13225,12.948363,12.407775,12.457312333,12.532842468
469,2001,2001-01-01,13,13227,11.37471,11.169097,11.157127333,11.183178702
470,2001,2001-01-01,13,13229,14.811973,14.671187,14.58773775,14.686407404
471,2001,2001-01-01,13,13231,12.626625,12.038821,11.947888,12.062261905
472,2001,2001-01-01,13,13233,9.213611,8.623115,8.648386,8.6562300973
473,2001,2001-01-01,13,13235,13.716,13.282452,13.390199333,13.313816771
474,2001,2001-01-01,13,13237,14.688298,14.396212,14.4170874,14.400238859
475,2001,2001-01-01,13,13239,12.071264,12.071264,12.071264,12.071264
476,2001,2001-01-01,13,13241,10.918687,10.796069,10.781952,10.780914119
477,2001,2001-01-01,13,13243,11.866225,11.6713425,11.6713425,11.770386942
478,2001,2001-01-01,13,13245,17.323625,16.336889,16.269709596,16.211106086
479,2001,2001-01-01,13,13247,16.131512,15.908145,15.925269467,15.942338832
480,2001,2001-01-01,13,13249,12.194244,11.972255,11.972255,11.941770283
481,2001,2001-01-01,13,13251,13.777424,13.490065,13.5739564,13.524137291
482,2001,2001-01-01,13,13253,15.218075,14.645492,14.830785,14.82664459
483,2001,2001-01-01,13,13255,14.681148,14.283456,14.139235833,14.105703184
484,2001,2001-01-01,13,13257,13.772284,13.293025,13.2037578,13.215097069
485,2001,2001-01-01,13,13259,11.88461,11.8205885,11.8205885,11.842844901
486,2001,2001-01-01,13,13261,13.361487,12.6889975,12.61989275,12.5882659
487,2001,2001-01-01,13,13263,11.299435,10.780333,10.948069667,10.908585316
488,2001,2001-01-01,13,13265,14.144913,14.144913,14.144913,14.144913
489,2001,2001-01-01,13,13267,15.480158,14.841799,14.8383882,14.868520841
490,2001,2001-01-01,13,13269,11.438765,11.222884,11.196155667,11.232499542
491,2001,2001-01-01,13,13271,12.924182,12.791217,12.800758667,12.734010164
492,2001,2001-01-01,13,13273,11.880333,11.765567,11.782229,11.764602939
493,2001,2001-01-01,13,13275,15.536211,15.391722,15.388701273,15.420578329
494,2001,2001-01-01,13,13277,14.549013,13.881038,13.918970111,13.873514147
495,2001,2001-01-01,13,13279,14.037995,13.6000595,13.592070167,13.628390718
496,2001,2001-01-01,13,13281,11.732626,10.97794,11.215500333,11.257474827
497,2001,2001-01-01,13,13283,13.627521,13.615724,13.615724,13.62302152
498,2001,2001-01-01,13,13285,11.228228,10.8828315,10.892541643,10.895721413
499,2001,2001-01-01,13,13287,12.889391,12.8524715,12.8524715,12.84447572
500,2001,2001-01-01,13,13289,14.913562,14.4324665,14.4324665,14.492236871
501,2001,2001-01-01,13,13291,12.221363,11.638139,11.662414167,11.724861746
502,2001,2001-01-01,13,13293,12.117946,11.361232,11.435760286,11.409823145
503,2001,2001-01-01,13,13295,13.272261,11.975176,11.721674462,11.842241602
504,2001,2001-01-01,13,13297,15.125621,14.90307,14.880601467,14.888982539
505,2001,2001-01-01,13,13299,15.159559,14.964674,14.722105778,14.618924167
506,2001,2001-01-01,13,13301,13.973605,13.934323,13.934323,13.933366873
507,2001,2001-01-01,13,13303,16.406231,14.712914,15.046696,15.113626076
508,2001,2001-01-01,13,13305,13.793955,13.345585,13.387368,13.375435024
509,2001,2001-01-01,13,13307,11.703062,11.683484,11.683484,11.683365091
510,2001,2001-01-01,13,13309,12.963155,12.9107425,12.9107425,12.895790706
511,2001,2001-01-01,13,13311,12.055485,11.34145,11.3599498,11.504122903
512,2001,2001-01-01,13,13313,13.087321,12.4206925,12.410674333,12.391439633
513,2001,2001-01-01,13,13315,13.71224,13.612185,13.56820975,13.496663595
514,2001,2001-01-01,13,13317,15.029739,14.816741,14.7783675,14.676354058
515,2001,2001-01-01,13,13319,16.481354,15.722021,15.881947667,15.859274714
516,2001,2001-01-01,13,13321,14.576362,14.077425,13.996966,14.065184032
517,2001,2001-01-01,16,16001,17.437822,16.579091,16.624257525,16.707007134
518,2001,2001-01-01,16,16003,11.845861,11.757541,11.757541,11.746923052
519,2001,2001-01-01,16,16005,29.779982,24.626666,24.851429045,24.898871721
520,2001,2001-01-01,16,16007,35.272056,34.8475045,34.8475045,34.784240227
521,2001,2001-01-01,16,16009,14.955141,14.9245185,14.9245185,14.923816013
522,2001,2001-01-01,16,16011,26.155066,24.4198955,24.3085935,24.239583599
523,2001,2001-01-01,16,16013,17.145031,13.434166,14.15536975,14.231562815
524,2001,2001-01-01,16,16015,13.185789,13.185789,13.185789,13.185789
525,2001,2001-01-01,16,16017,15.937772,14.922194,14.774247778,14.798685741
526,2001,2001-01-01,16,16019,25.989411,25.457731,25.447500619,25.534127339
527,2001,2001-01-01,16,16021,15.416645,14.9287925,14.9287925,14.943109717
528,2001,2001-01-01,16,16023,15.918058,15.918058,15.918058,15.918058
529,2001,2001-01-01,16,16025,13.85489,13.85489,13.85489,13.85489
530,2001,2001-01-01,16,16027,17.070388,16.80117,16.772032828,16.799720989
531,2001,2001-01-01,16,16029,28.742495,28.430685,28.430685,28.485273021
532,2001,2001-01-01,16,16031,22.025855,20.635163,20.561501,20.611663641
533,2001,2001-01-01,16,16033,16.846433,16.846433,16.846433,16.846433
534,2001,2001-01-01,16,16035,15.67488,15.595846,15.595846,15.620031613
535,2001,2001-01-01,16,16037,12.089861,12.089861,12.089861,12.089861
536,2001,2001-01-01,16,16039,16.320303,15.863885,15.651106,15.765245554
537,2001,2001-01-01,16,16041,41.420703,39.0754375,39.0754375,39.194663417
538,2001,2001-01-01,16,16043,23.67426,22.187443,21.869568,22.826548704
539,2001,2001-01-01,16,16045,16.617948,16.167192,15.851655,15.948642394
540,2001,2001-01-01,16,16047,17.253572,16.9217795,16.9217795,16.932850693
541,2001,2001-01-01,16,16049,14.466084,13.130095,13.3410194,13.510736475
542,2001,2001-01-01,16,16051,25.652377,25.301421,24.4023555,24.884984219
543,2001,2001-01-01,16,16053,19.414233,18.117065,18.302482,18.226979008
544,2001,2001-01-01,16,16055,16.908632,16.642477,16.53465752,16.522918252
545,2001,2001-01-01,16,16057,15.288299,13.882389,14.160211857,13.951366758
546,2001,2001-01-01,16,16059,14.39171,13.979512,13.927699,13.958188112
547,2001,2001-01-01,16,16061,15.482728,14.727587,14.591992667,15.057945347
548,2001,2001-01-01,16,16063,18.35394,18.35394,18.35394,18.35394
549,2001,2001-01-01,16,16065,25.640815,24.828696,24.883929667,24.850900855
550,2001,2001-01-01,16,16067,20.991158,20.481598,20.3357782,20.408978021
551,2001,2001-01-01,16,16069,15.171167,13.6244075,13.8622367,13.741109636
552,2001,2001-01-01,16,16071,29.800424,29.800424,29.800424,29.800424
553,2001,2001-01-01,16,16073,16.122327,16.069122,15.049581667,15.027814006
554,2001,2001-01-01,16,16075,15.708372,15.2109775,15.23258175,15.304978854
555,2001,2001-01-01,16,16077,24.342427,23.000899,23.000899,22.226049452
556,2001,2001-01-01,16,16079,15.300482,15.063853,15.125734,15.115730805
557,2001,2001-01-01,16,16081,23.104404,23.104404,23.104404,23.104404
558,2001,2001-01-01,16,16083,18.602569,17.9203995,17.675275714,17.740031563
559,2001,2001-01-01,16,16085,12.434974,12.360789,12.235979333,12.275103613
560,2001,2001-01-01,16,16087,13.723446,12.892407,12.898976667,12.837450848
561,2001,2001-01-01,17,17001,17.017729,15.96956,15.995759889,16.007114191
562,2001,2001-01-01,17,17003,14.003979,13.8100895,13.845879,13.868486465
563,2001,2001-01-01,17,17005,16.311581,16.154856,16.15674175,16.117774173
564,2001,2001-01-01,17,17007,15.000539,14.778409,14.709414143,14.729946124
565,2001,2001-01-01,17,17009,16.729754,16.684355,16.684355,16.695644214
566,2001,2001-01-01,17,17011,23.571543,21.213147,21.3830739,21.362751795
567,2001,2001-01-01,17,17013,16.000509,15.649395,15.649395,15.630559448
568,2001,2001-01-01,17,17015,18.471176,17.1846225,17.240163333,17.098662975
569,2001,2001-01-01,17,17017,17.427222,17.223131,17.2591498,17.253066193
570,2001,2001-01-01,17,17019,21.190724,20.874284,20.73783386,20.718224094
571,2001,2001-01-01,17,17021,17.601675,17.3691075,17.3740076,17.355964667
572,2001,2001-01-01,17,17023,19.322646,19.0925545,19.0787545,19.060015869
573,2001,2001-01-01,17,17025,17.669897,17.0922935,17.1494015,17.107997442
574,2001,2001-01-01,17,17027,17.940005,16.6529765,16.745157,16.877429786
575,2001,2001-01-01,17,17029,19.325221,19.176572,19.168408917,19.16941913
576,2001,2001-01-01,17,17031,29.726051,21.1337605,21.409163978,21.16787242
577,2001,2001-01-01,17,17033,20.588851,20.4334735,20.311786333,20.319817237
578,2001,2001-01-01,17,17035,19.03888,18.841017,18.861390333,18.842227907
579,2001,2001-01-01,17,17037,16.979319,15.425242,15.590030714,15.47188736
580,2001,2001-01-01,17,17039,21.130865,20.944805,20.9291384,20.926800975
581,2001,2001-01-01,17,17041,19.926574,19.586532,19.696916,19.667097447
582,2001,2001-01-01,17,17043,20.560422,18.612803,18.517647792,18.521765253
583,2001,2001-01-01,17,17045,19.992133,19.651498,19.6608838,19.631733106
584,2001,2001-01-01,17,17047,17.974381,17.338991,17.5487,17.564705361
585,2001,2001-01-01,17,17049,18.327565,17.8668985,17.853858875,17.848151071
586,2001,2001-01-01,17,17051,16.904833,16.441414,16.494511286,16.49136902
587,2001,2001-01-01,17,17053,21.094644,19.912,20.124702,20.041641467
588,2001,2001-01-01,17,17055,15.060268,14.9761205,14.926511917,14.925229991
589,2001,2001-01-01,17,17057,21.163918,20.11887,19.9144025,19.945100173
590,2001,2001-01-01,17,17059,14.745082,14.5214005,14.5214005,14.49678713
591,2001,2001-01-01,17,17061,15.865606,15.643382,15.6210434,15.613452551
592,2001,2001-01-01,17,17063,20.55035,19.1441455,19.2871856,19.185216372
593,2001,2001-01-01,17,17065,15.289583,15.022719,15.015053333,15.026082132
594,2001,2001-01-01,17,17067,19.22301,18.71857,18.354299857,18.272854574
595,2001,2001-01-01,17,17069,13.703653,13.5521825,13.5521825,13.540261211
596,2001,2001-01-01,17,17071,22.180863,21.032713,21.117166667,21.06177022
597,2001,2001-01-01,17,17073,26.072997,24.45894,24.762271615,24.932519393
598,2001,2001-01-01,17,17075,21.381061,21.153048,21.091609556,21.116275606
599,2001,2001-01-01,17,17077,15.947816,15.1167765,15.169607643,15.146951239
600,2001,2001-01-01,17,17079,19.152646,19.010349,18.968919667,18.941381125
601,2001,2001-01-01,17,17081,15.635701,15.537344,15.518743364,15.507173169
602,2001,2001-01-01,17,17083,16.056339,15.7212205,15.771842667,15.734372402
603,2001,2001-01-01,17,17085,15.691266,15.132558,15.100634167,15.056980172
604,2001,2001-01-01,17,17087,13.977362,13.635244,13.60527375,13.664522281
605,2001,2001-01-01,17,17089,18.597115,17.0213075,16.862920329,16.796454639
606,2001,2001-01-01,17,17091,21.014044,20.307423,20.321559138,20.296469539
607,2001,2001-01-01,17,17093,18.767301,18.373449,18.2215552,18.175677903
608,2001,2001-01-01,17,17095,23.352787,22.2921355,22.294713563,22.293377003
609,2001,2001-01-01,17,17097,16.801671,16.135511,16.048499007,16.047571884
610,2001,2001-01-01,17,17099,21.234308,20.1078145,19.800373643,19.682395245
611,2001,2001-01-01,17,17101,20.842306,20.618078,20.4975672,20.421305863
612,2001,2001-01-01,17,17103,19.865286,18.22637,18.139654889,18.06936595
613,2001,2001-01-01,17,17105,20.724736,20.5126395,20.4789694,20.474784352
614,2001,2001-01-01,17,17107,20.991969,20.007234,19.890295125,19.831382568
615,2001,2001-01-01,17,17109,19.657708,19.289103,19.2294087,19.245703386
616,2001,2001-01-01,17,17111,15.582946,14.600219,14.558612827,14.519019638
617,2001,2001-01-01,17,17113,23.598893,23.2897,22.940213122,22.962657687
618,2001,2001-01-01,17,17115,19.660304,18.6867815,18.729237676,18.773143269
619,2001,2001-01-01,17,17117,16.553845,16.125714,16.151229769,16.135224258
620,2001,2001-01-01,17,17119,22.122767,18.01405,18.586723787,18.557240446
621,2001,2001-01-01,17,17121,16.333323,15.913693,15.942869917,15.945811132
622,2001,2001-01-01,17,17123,23.049896,22.160707,22.3931646,22.400014013
623,2001,2001-01-01,17,17125,19.913711,19.1100065,19.050819,19.107384339
624,2001,2001-01-01,17,17127,13.046321,12.8355305,12.7524365,12.772150843
625,2001,2001-01-01,17,17129,18.15362,17.953272,17.982715,18.028098683
626,2001,2001-01-01,17,17131,25.178738,24.225018,24.295675,24.3189671
627,2001,2001-01-01,17,17133,23.680704,21.7987885,21.697399667,21.858143943
628,2001,2001-01-01,17,17135,16.866723,16.37341,16.40169175,16.402996588
629,2001,2001-01-01,17,17137,16.997933,16.756459,16.7667193,16.762048432
630,2001,2001-01-01,17,17139,19.290627,19.034211,18.96872425,18.972621806
631,2001,2001-01-01,17,17141,17.013379,15.722109,15.656389727,15.631140204
632,2001,2001-01-01,17,17143,23.538622,23.1957215,23.042808563,22.971735768
633,2001,2001-01-01,17,17145,16.685011,15.9676985,15.955112667,15.984559733
634,2001,2001-01-01,17,17147,20.411861,19.8385175,19.9541,19.984472585
635,2001,2001-01-01,17,17149,15.584656,15.243828,15.2955978,15.307968499
636,2001,2001-01-01,17,17151,13.07517,12.6889635,12.6889635,12.721795372
637,2001,2001-01-01,17,17153,13.50577,13.4101575,13.4101575,13.411786994
638,2001,2001-01-01,17,17155,21.89178,21.703498,21.703498,21.705128147
639,2001,2001-01-01,17,17157,18.763044,17.353555,17.314349556,17.279243765
640,2001,2001-01-01,17,17159,18.840586,18.804261,18.7529236,18.750852758
641,2001,2001-01-01,17,17161,26.972148,26.5158885,26.452372675,26.402925206
642,2001,2001-01-01,17,17163,24.002318,22.836971,22.493140933,22.355150545
643,2001,2001-01-01,17,17165,14.390745,14.071509,14.144801444,14.123715147
644,2001,2001-01-01,17,17167,18.237744,17.737872,17.723729623,17.702696284
645,2001,2001-01-01,17,17169,17.766392,17.673612,17.619765333,17.633630929
646,2001,2001-01-01,17,17171,16.237803,16.1079595,16.1079595,16.068606372
647,2001,2001-01-01,17,17173,18.119119,17.647755,17.6287825,17.636377622
648,2001,2001-01-01,17,17175,23.844142,23.7058425,23.7058425,23.719870878
649,2001,2001-01-01,17,17177,14.708828,14.482624,14.357016,14.344691629
650,2001,2001-01-01,17,17179,24.193919,23.5762205,23.3336479,23.380644029
651,2001,2001-01-01,17,17181,14.186743,14.090698,14.04665,14.040494641
652,2001,2001-01-01,17,17183,21.16472,20.5959965,20.60117925,20.628968648
653,2001,2001-01-01,17,17185,19.314387,19.0892985,19.0997365,19.070248128
654,2001,2001-01-01,17,17187,21.951638,21.879751,21.5610502,21.629258554
655,2001,2001-01-01,17,17189,17.616176,16.4146715,16.630592,16.650163762
656,2001,2001-01-01,17,17191,16.79351,16.41833,16.3116716,16.324749904
657,2001,2001-01-01,17,17193,16.199701,15.659229,15.621861,15.601179063
658,2001,2001-01-01,17,17195,23.31765,19.863892,20.409289167,20.39503619
659,2001,2001-01-01,17,17197,26.907275,19.6010005,20.066713217,19.91063435
660,2001,2001-01-01,17,17199,15.112771,14.753112,14.7171724,14.686231958
661,2001,2001-01-01,17,17201,15.115275,14.629123,14.625017429,14.627500137
662,2001,2001-01-01,17,17203,23.357781,23.142498,22.740515333,22.854861829
663,2001,2001-01-01,18,18001,26.460798,26.315159,26.253487143,26.248470045
664,2001,2001-01-01,18,18003,28.307222,27.116313,26.766861594,26.534405685
665,2001,2001-01-01,18,18005,26.034037,25.123717,24.936405267,24.907511851
666,2001,2001-01-01,18,18007,22.20541,21.815221,21.755373667,21.815957475
